ticker,current_price,market_cap,enterprise_value,ev_ebitda,pe_ratio,price_to_book,total_debt,debt_to_equity,free_cashflow,current_ratio,revenue_growth,profit_margins,roe,beta,news_text,imputed_count,net_debt,earnings_quality,value_score,health_score,growth_score
BSOFT.NS,427.95,119193894912.0,99319037952.0,14.902,25.873638,3.2270837,1513539968.0,4.089,5623991296.0,4.033,-0.029,0.0872,0.1328,0.509,Market Trading Guide: BirlaSoft among 3 stock recommendations for Thursday. Why Investors Shouldn't Be Surprised By Birlasoft Limited's (NSE:BSOFT) Low P/E. Stock market today: Trade setup for Nifty 50 to Israel-Iran news; eight stocks to buy or sell on Thursday,0,-4110451328.0,0.386,0.7095744680851064,0.5536170212765957,0.26085106382978723
BLUEDART.NS,5391.0,127917293568.0,133760630784.0,20.756,48.095284,7.8406334,10805999616.0,66.24,3153237504.0,1.169,0.07,0.04496000000000001,0.17432,0.109,"Blue Dart Express shares slip 3% on posting 9% decline is Q1 PAT. Blue Dart Q2FY26 Profit Jumps 29.5% to ₹81.4 Cr; Stock Closes at ₹6,597. Top Gainers and Losers on Tuesday, 01 July 2025: Raymond, Blue Dart, IDFC First Bank, Blue Star among top gainers today",0,7652762112.0,0.4235,0.4002127659574468,0.1626595744680851,0.3400000000000001
BLUEJET.NS,554.05,96139018240.0,89279643648.0,20.375,27.23943,7.642385,206290000.0,1.643,-348358752.0,4.107,-0.20500000000000002,0.29887,0.32333001,0.392,"Top Gainers & Losers on Nov 04: Blue Jet Healthcare, Reliance Power, Netweb Tech, Hero MotoCorp among top losers. Blue Jet Healthcare - 20+ MFs added these 12 stocks in September '25; one turned multibagger. Do you own any?. Blue Jet Healthcare down 4% as promoter launches OFS at ₹675; check details",0,554648752.0,0.889,0.5491489361702127,0.5970212765957447,0.5382978723404256
BLUESTARCO.NS,1746.2,359000899584.0,362507763712.0,44.252,65.57266,11.575891,10301899776.0,33.084,-4477162496.0,1.276,0.064,0.044660002000000004,0.18671000000000001,-0.09,"The Price Is Right For Blue Star Limited (NSE:BLUESTARCO). Motilal Oswal initiates India's Blue Star with ""neutral"". Consumer durables shares Voltas, Blue Star down up to 5%; here's why",0,14779062272.0,0.44599999999999995,0.14723404255319147,0.22851063829787233,0.3421276595744681
BBTC.NS,1883.6,131823763456.0,156667248640.0,4.368,11.63506,2.1000311,24636299264.0,30.298,16932442112.0,1.05,0.039,0.059120003000000004,0.30644000000000005,0.547,"Bombay Burmah share price rises over 11% despite termination of agreement with MSTC. Volumes spurt at Bombay Burmah Trading Corporation Ltd counter. SENSEX, NIFTY50 trade lower; WeWork India, Paytm, Groww, Bombay Burmah among buzzing stocks",0,7703857152.0,0.5720000000000001,0.8999999999999999,0.2019148936170213,0.37829787234042556
BOSCHLTD.NS,36880.0,1088740589568.0,1057225244672.0,41.958,40.527473,7.7599063,1091000064.0,0.778,-5865500160.0,1.783,0.091,0.14297,0.20058,0.445,"Bosch shares jump over 6%; here is why the stock is buzzing. Bosch shares rally 5% to hit 6-month high; regains ₹1 trillion market cap. Bosch Q1 Results: Net profit surges over twofold to Rs 1,115 crore",0,6956500224.0,0.669,0.30127659574468085,0.5208510638297872,0.5523404255319149
FIRSTCRY.NS,288.0,139364155392.0,147129155584.0,477.382,38.395044,2.9010031,16612280320.0,31.483,2832502528.0,1.827,0.10200000000000001,-0.02059,-0.045930000000000006,,"Brainbees Solutions share price: FirstCry parent’s stock rises over 12%; check key details. Stocks to Watch Tomorrow, October 20: Coal India, IndiGo, GAIL, FirstCry, Dixon Technologies, IRCON, more. Stock Alert: Lupin, Adani Enterprises, Firstcry, AVG Logistics, NBCC(India)",0,13779777792.0,0.022,,,
BRIGADE.NS,871.4,213171699712.0,250421493760.0,16.865,26.326286,3.2851038,53748998144.0,75.557,-26062125056.0,1.221,0.29,0.14232999,0.13221000000000002,0.23600000000000002,"Sobha vs DLF vs Brigade: Top real estate stock for your portfolio. Brigade Enterprises - 12 stock picks from Geojit to light up your portfolio this Diwali. Do you own any?. Stocks to Watch, October 7: Brigade Enterprises, Reliance Power, OIL, Dilip Buildcon, Coal India, LTIMindtree, Zydus Life",0,79811123200.0,0.491,0.6861702127659575,0.1623404255319149,0.64
BRITANNIA.NS,5847.0,1408744816640.0,1416981118976.0,42.27,60.798588,37.723312,21962999808.0,58.424,17328824320.0,0.9400000000000001,0.037,0.12571000000000002,0.66230005,0.532,Britannia Share Price Live Updates: Britannia's Stock Performance Update. Britannia Share Price Highlights: Britannia Stock Price History. Britannia stock crashes 7% to 2-month low; what's behind sharp fall today?,0,4634175488.0,0.756,0.12851063829787235,0.14095744680851063,0.5161702127659574
MAPMYINDIA.NS,1623.8,88921694208.0,87631044608.0,50.141,61.275475,10.869463,95600000.0,1.148,826987520.0,4.511,0.097,0.29513,0.18663000000000002,0.084,Why CE Info Systems or MapmyIndia shares zoom 11% in trade today?. MapmyIndia share price rises 2% despite stock market sell-off; here's why. MapmyIndia shares jump 8% after Railway Minister's tweet favouring Google Maps rival,0,-731387520.0,0.7809999999999999,0.16085106382978726,0.6131914893617021,0.6629787234042552
CCL.NS,967.5,128992722944.0,141967785984.0,22.509,38.2109,6.1768594,16275189760.0,77.989,5704802304.0,1.418,0.527,0.08936000000000001,0.17368001,-0.054,"CCL Products hits record high, stock zooms 97% from April low; Here's why. CCL Products (India) Ltd Sees Rs 26,402.61 Lakhs in Trade Value Today. Buy CCL Products at Rs 888.65 | Upside: 10% | Stop Loss: Rs 840 | Target: Rs 980 - Market Trading Guide: Buy Kalpataru Projects, Asahi India and 3 more smallcap stocks on Thursday for up to 10% potential returns",0,10570387456.0,0.526,0.4802127659574469,0.19042553191489364,0.6480851063829788
CESC.NS,169.27,224517865472.0,370425397248.0,10.683,15.5009165,1.7631375,188109996032.0,141.107,-5264787456.0,1.077,0.121,0.080970004,0.11673000500000001,0.258,Market volatility observed. Sector performance mixed.,0,193374783488.0,0.32999999999999996,0.8793617021276596,0.10531914893617021,0.39872340425531916
CGPOWER.NS,666.5,1049615990784.0,1037921288192.0,73.624,96.315025,14.073057,1168199936.0,1.5190000000000001,-8324612608.0,1.708,0.211,0.09652001,0.18687999,0.171,"CG Power share price falls 2% on ₹600-crore order cancellation. Do you own?. Top stocks to buy today: Stock recommendations for November 14, 2025 - check list. CG Power share price falls 2.5% on Q2 miss; Emkay downgrades stock to 'Add'",0,9492812544.0,0.564,0.0551063829787234,0.4825531914893617,0.5914893617021276
CRISIL.NS,4384.0,320746520576.0,310448390144.0,32.433,42.8376,11.383199,2980000000.0,10.58,1386025792.0,1.72,0.122,0.21527000000000002,0.14603000000000002,-0.092,"CRISIL - Midcap Mayhem: These 10 stocks crash hard in 2025, but offer up to 37% upside. Credit rating stocks CRISIL, CARE rally 6% in Wednesday's trade; here's why. Hyundai India shares advance up to 5% as CRISIL re-affirms long-term rating at AAA",0,1593974208.0,0.631,0.2814893617021277,0.4018085106382978,0.6174468085106384
CAMPUS.NS,263.6,80537796608.0,83819315200.0,38.081,64.92611,10.099617,3810099968.0,48.005,600562496.0,1.76,0.16,0.074990004,0.1665,-0.273,"Closing Bell: Sensex gains 595 pts, Nifty above 25,850; auto, IT, media rally. Bata India, Liberty, Campus slip up to 7%; why footwear stocks are falling?. Footwear stocks rally up to 10.5% on GST rate cut; Campus Activewear, Bata India lead gains",0,3209537472.0,0.476,0.1870212765957447,0.2702127659574468,0.4923404255319149
CANBK.NS,146.8,1331571589120.0,328024064000.0,24.664,6.2177043,1.1551961,911305670656.0,20.567,1386025792.0,1.72,0.125,0.29181,0.17573999,0.5630000000000001,"Canara Bank - 3 technical stock picks from Axis Securities for the week, with up to 19% upside. Hindustan Zinc, Canara Bank: Chandan Taparia's strategy for top stocks. Canara Bank, PNB, Indian Bank: NIFTY PSU Bank index surges 20% in 6 months; what lies ahead?",0,909919644864.0,0.758,0.8188297872340425,0.3371276595744681,0.6953191489361702
CAPLIPOINT.NS,1952.0,148529545216.0,137583575040.0,19.682,25.307922,4.809742,53100000.0,0.166,771800000.0,8.172,0.105,0.28837,0.20658001,0.057,We Discuss Whether Caplin Point Laboratories Limited's (NSE:CAPLIPOINT) CEO Is Due For A Pay Rise. Caplin Point Laboratories' (NSE:CAPLIPOINT) five-year earnings growth trails the enviable shareholder returns. Caplin Point Laboratories standalone net profit declines 2.98% in the September 2025 quarter,0,-718700000.0,0.8009999999999999,0.6372340425531915,0.665531914893617,0.6872340425531915
CGCL.NS,183.88,176920887296.0,322462941184.0,24.664,22.42439,2.6543102,167859945472.0,251.55,1386025792.0,79.717,0.59,0.33283,0.13415000000000002,0.01,"Capri Global Capital Limited's (NSE:CGCL) Earnings Haven't Escaped The Attention Of Investors. Buy or sell: Vaishali Parekh recommends three stocks to buy today — 17 July 2025. High-volume trading shares: Capri Global Capital, Shree Vasu Logistics, Mold-Tek, Siemens are on the list",0,166473919680.0,0.644,0.6703191489361702,0.33148936170212767,0.8072340425531914
CARBORUNIV.NS,868.75,165765005312.0,161111621632.0,27.483,80.738846,4.386917,3080199936.0,7.95,487002496.0,2.914,0.06,0.040149998,0.055130000000000005,0.224,"Why Carborundum Universal shares hit 52-week low; fell 10% in 3 days?. Carborundum Universal First Quarter 2026 Earnings: Misses Expectations. Gillette India, United Drilling Tools, Carborundum Universal among 6 companies to trade ex-dividend today",0,2593197440.0,0.131,0.3176595744680851,0.4959574468085106,0.19574468085106383
CASTROLIND.NS,183.86,181860040704.0,176918544384.0,13.071,18.628166,9.985878,731500032.0,4.022,1386025792.0,1.72,0.058,0.1733,0.14603000000000002,0.34,Market volatility observed. Sector performance mixed.,0,-654525760.0,0.585,0.651063829787234,0.44946808510638303,0.4940425531914894
CEATLTD.NS,3771.2,152319115264.0,184071651328.0,12.285,30.82305,3.3356743,31137200128.0,67.986,1482899968.0,0.65,0.14200000000000002,0.035300000000000005,0.11236000000000002,0.619,"Volumes soar at CEAT Ltd counter. CEAT shares rally 12%, hit 52-week high as Q2 net profit surges 54% on strong GST-led domestic demand. Shares to buy in short term: Mehta Equities’ Riyank suggests Jayaswal Neco, Sharda Cropchem, Ceat stock to buy",0,29654300160.0,0.216,0.6985106382978723,0.11425531914893616,0.328936170212766
CENTRALBK.NS,36.55,330828709888.0,69674115072.0,24.664,7.0833335,0.8590701,123985600512.0,20.567,1386025792.0,1.72,0.003,0.27567,0.12716000000000002,0.34800000000000003,"Even though Central Bank of India (NSE:CENTRALBK) has lost ₹11b market cap in last 7 days, shareholders are still up 235% over 5 years. Central Bank of India share price dives nearly 12% to hit 52-week low. Central Bank shares dive 17% in 3 sessions to hit 52-week low; here's why",0,122599574720.0,0.6,0.8220212765957448,0.3371276595744681,0.47276595744680855
CDSL.NS,1522.7,318244290560.0,300003426304.0,45.149,67.28679,18.263048,24812000.0,0.139,3429126400.0,2.257,-0.048,0.39777002,0.28139000000000003,0.257,"CDSL shares gain 3%, up for 4th consecutive session. Should you buy, sell or hold?. Central Depository Services (India) Sees Heavy Call Option Activity Ahead of November Expiry. Trading guide: Nifty eyes 26,000; CDSL, Lupin, Nestle on analyst radar",0,-3404314400.0,0.9,0.1125531914893617,0.5812765957446808,0.587659574468085
CENTURYPLY.NS,839.9,186786693120.0,200173174784.0,35.843,80.450195,7.565917,16432485376.0,66.141,-2828760576.0,1.056,0.171,0.047340002000000006,0.09923001000000001,0.309,"Five Stocks To Buy Or Sell: Hindustan Zinc, PB Fintech, HDFC Bank, Ashok Leyland And Century Ply. Is Century Plyboards (India) Limited's (NSE:CENTURYPLY) Recent Stock Performance Influenced By Its Financials In Any Way?. Century Plyboards lines up ₹150-crore plywood capex in Punjab; eyes zero debt by FY27",0,19261245952.0,0.2,0.19680851063829785,0.14904255319148937,0.3574468085106383
CERA.NS,5277.5,68053561344.0,62529548288.0,21.729,28.982922,4.9663672,596513024.0,4.352,874677888.0,4.355,-0.009000000000000001,0.12060001000000001,0.1817,-0.325,Cera Sanitaryware share slips 3% on weak Q2 results; profit tanks 17% YoY. Cera Sanitaryware - Negative Breakout: 9 stocks cross below their 200 DMAs. Cera Sanitaryware share price jumps 5% on 14% rise in Q4 net profit; ₹65 per share dividend declared,0,-278164864.0,0.597,0.5844680851063829,0.5572340425531915,0.39191489361702125
CHALET.NS,885.55,193704689664.0,216401739776.0,19.616,33.4675,5.6710405,24885129216.0,72.88,-3981267456.0,0.622,0.9500000000000001,0.22125000000000003,0.18569000000000002,-0.121,Market volatility observed. Sector performance mixed.,0,28866396672.0,0.739,0.5519148936170213,0.1072340425531915,0.8353191489361702
CHAMBLFERT.NS,428.2,171559321600.0,162726526976.0,6.315,9.212564,1.7440251,1003699968.0,1.022,-21794811904.0,2.2720000000000002,0.47500000000000003,0.09562001,0.20681000000000002,0.41100000000000003,"The Market Doesn't Like What It Sees From Chambal Fertilisers and Chemicals Limited's (NSE:CHAMBLFERT) Earnings Yet. Chambal Fertilisers, Rashtriya Chemicals, Tata Chemicals shares surge up to 3%; here is why. Stock Market Highlights 3rd November 2025: Sensex inches up 40 pts in muted trading; snaps two-day falling streak",0,22798511872.0,0.587,0.931063829787234,0.5563829787234043,0.6770212765957446
CHENNPETRO.NS,922.15,137363955712.0,158168104960.0,6.748,11.732189,1.555694,19331600384.0,21.902,35229499392.0,1.315,0.35100000000000003,0.019080000000000003,0.14144,0.24,Chennai Petroleum Hits ₹980 High as BofA Buys 0.51% Stake. Why Investors Shouldn't Be Surprised By Chennai Petroleum Corporation Limited's (NSE:CHENNPETRO) Low P/S. Chennai Petroleum shares jump 13% amid rally in energy stocks; scrip down 60% from record high levels,0,-15897899008.0,0.2635,0.9151063829787235,0.2679787234042553,0.45617021276595743
CHOICEIN.NS,704.95,157138550784.0,150722379776.0,24.664,76.70838,11.827028,4883725824.0,35.606,1386025792.0,1.649,0.125,0.20691,0.16600999,-0.741,"India turned entertainment into a lifestyle choice in 2025: BookMyShow report. ‘India top choice in Asia for investors, pips Japan’. With 63% ownership, Choice International Limited (NSE:CHOICEIN) insiders have a lot riding on the company's future",0,3497700032.0,0.687,0.22521276595744683,0.26595744680851063,0.6425531914893617
CHOLAHLDNG.NS,1929.2,364134006784.0,2277590171648.0,24.664,16.254107,2.6501637000000002,1872316071936.0,635.38,1386025792.0,64.212,0.168,0.11332,0.18281001,0.28700000000000003,It's A Story Of Risk Vs Reward With Cholamandalam Financial Holdings Limited (NSE:CHOLAHLDNG). Cholamandalam Financial Holdings Limited (NSE:CHOLAHLDNG) surges 6.0%; private companies who own 41% shares profited along with institutions. Rajesh Bhosale of Angel One recommends buying these 3 stocks on March 24,0,1870930046144.0,0.584,0.7041489361702127,0.29468085106382974,0.5757446808510638
CIPLA.NS,1512.3,1221592481792.0,1104007528448.0,15.563,22.441015,3.7108834,4673699840.0,1.415,22012637184.0,3.957,0.07,0.19455999000000002,0.17676000000000003,0.097,"Stocks to watch: Tata Steel, Adani Enterprises, SBI, Cipla among 10 shares in focus today. Cipla Launches Yurpeak for Obesity, Diabetes in India; Stock Ends 1.5% Higher. Stocks to watch, Dec 11: Tata Steel, SBI, Bank of Baroda, Cipla, KEI Ind",0,-17338937344.0,0.6950000000000001,0.7125531914893617,0.5968085106382979,0.568936170212766
CUB.NS,262.15,194541060096.0,148490272768.0,24.664,16.182098,1.957132,21826770944.0,20.567,1386025792.0,1.72,0.176,0.37972000000000006,0.12852000000000002,0.267,"City Union Bank jumps 9% on Q2 results; brokerages retain Buy, here's why. 2,913% Nifty return since 1998: CLSA on once-tiger-cub India & stock market entry point. CUB secures $50mn commitment from IFC",0,20440745152.0,0.647,0.7364893617021276,0.3371276595744681,0.707659574468085
CLEAN.NS,898.05,95441608704.0,90011598848.0,23.116,35.922,6.3581457,21350000.0,0.14200000000000002,679096256.0,5.38,0.027,0.26737,0.18962999,-0.009000000000000001,"Tenneco Clean Air India shares make a healthy D-St debut, list at 27% premium on NSE. Tenneco Clean Air Share Price Highlights: Shares make strong debut, list at 27% premium. Tenneco Clean Air Shares Make a Strong Debut on Stock Market, Lists at 27% Premium Over IPO Price",0,-657746256.0,0.7689999999999999,0.48170212765957443,0.6480851063829788,0.5731914893617022
COALINDIA.NS,384.0,2366487658496.0,2135097868288.0,4.892,7.584436,2.2446034,137861693440.0,12.975999999999999,126404362240.0,1.771,0.185,0.23913,0.30576000000000003,,Coal India Share Price Live Updates: Coal India posts negative returns for the quarter. Coal India Share Price Highlights: Coal India Ltd Stock Price History. Coal India’s 7% yield is just the bait — the real jackpot is hidden in its subsidiaries,0,11457331200.0,0.8500000000000001,0.9168085106382979,0.3963829787234042,0.7723404255319151
COCHINSHIP.NS,1597.0,420140023808.0,410464288768.0,42.409,55.432144,7.369397,11560335360.0,20.291,-9367208960.0,1.301,-0.022,0.14914000000000002,0.13844,0.233,"Stocks to Watch today: YES Bank, Indosolar, Cochin Ship, Biocon, Havells. Shipping Corp, GE Shipping, Cochin Shipyard: Shipping stocks trade higher; here is what you need to know. State or government are Cochin Shipyard Limited's (NSE:COCHINSHIP) biggest owners and were rewarded after market cap rose by ₹25b last week",0,20927544320.0,0.52,0.23829787234042552,0.29319148936170214,0.37319148936170216
COFORGE.NS,1841.4,616678621184.0,634478264320.0,30.495,56.833332,8.953308,9715000320.0,10.888,-3240000000.0,1.569,0.302,0.08158,0.15033000000000002,0.25,"Coforge share price: Mid-cap IT stock falls 5% even as brokerages see up to 54% upside - Should you buy, sell or hold?. Coforge, TCS, HCLTech, other IT stocks decline up to 4% despite Fed rate cut hopes: Here's why. Coforge (Technology)​ - 10 stocks in Morgan Stanley's focus portfolio as it bets on a revival in Indian equities in 2026",0,12955000320.0,0.445,0.2593617021276596,0.3730851063829787,0.5778723404255319
COHANCE.NS,530.7,203028381696.0,203663130624.0,65.683,65.5995,5.350176,4507700224.0,11.486,-5432549888.0,2.923,1.156,0.1462,0.055080000000000004,0.524,"Cohance Lifesciences MD resigns; share price crashes 10%, hits 52-week low. Cohance Lifesciences - ​7 stocks in Nifty500 with upside potential of up to 85%. Do you own any?. Cohance Life shares tumble 6% as 3.4 crore shares exchange hands via block deal",0,9940250112.0,0.35,0.2197872340425532,0.4719148936170213,0.6361702127659575
COLPAL.NS,2154.1,586200580096.0,570060374016.0,30.687,44.277493,37.03048,599900032.0,3.791,12022112256.0,1.292,-0.062,0.22558000000000003,0.8197,0.32,"Beaten-down stocks Part 5: Colgate-Palmolive India can be a great buy. Colgate-Palmolive shares slide 4% after Q2 profit falls 17% YoY, brokerages trim target price. JPMorgan downgrades Colgate-Palmolive India stock rating to Neutral",0,-11422212224.0,0.883,0.24234042553191487,0.39446808510638304,0.5408510638297873
CAMS.NS,756.7,187421392896.0,174943731712.0,27.992,40.573727,15.385085,778361984.0,6.395,3305563392.0,3.332,0.032,0.31820000000000004,0.40825000000000006,0.099,"CAMS shares plunge 41% in early trade! Here’s why investors shouldn’t worry. CAMS stock split: Shares to soon trade ex-date for 5:1 stock split, check full details here. CAMS stock split record date today: What happens to your shares now – Why the sharp slide is not a worry",0,-2527201408.0,0.9159999999999999,0.2965957446808511,0.5206382978723404,0.652340425531915
CONCORDBIO.NS,1370.2,143375564800.0,142320467968.0,32.008,44.285713,7.9057903,16066000.0,0.088,1044396736.0,6.968,-0.20400000000000001,0.28791,0.1893,0.618,"Concord Biotech Limited's (NSE:CONCORDBIO) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?. This biotech stock falls over 30% in two days after Q3 earnings, wiping out ₹1,600 crore from Rakesh Jhunjhunwala’s portfolio. Market Participants Recognise Concord Biotech Limited's (NSE:CONCORDBIO) Earnings Pushing Shares 30% Higher",0,-1028330736.0,0.7789999999999999,0.3148936170212766,0.6572340425531915,0.488936170212766
CONCOR.NS,505.95,385451393024.0,351991791616.0,19.949,29.398607,3.002635,9047499776.0,7.016,520500000.0,4.353,0.029,0.14553000000000002,0.10432999600000001,0.148,"Stock market today: Nifty 50 trade setup, India-US trade talks, Trump tariffs, IPOs, gold prices and 8 stocks to buy. Is It Worth Considering Container Corporation of India Limited (NSE:CONCOR) For Its Upcoming Dividend?. CONCOR shares advance over 2% as total throughput surges 10.5% YoY in Q2; check business update",0,8526999776.0,0.423,0.654468085106383,0.5327659574468085,0.38127659574468087
COROMANDEL.NS,2248.9,664237637632.0,649762308096.0,20.868,27.587095,5.439312,14711900160.0,11.599,7951925248.0,1.526,0.299,0.08392000000000001,0.20782,0.117,"PB Fintech, Federal Bank, Coromandel International: How to trade these buzzing stocks. Top stocks to buy today: Stock recommendations for November 19, 2025 - check list. Coromandel International share price is buzzing in trade today; here's why",0,6759974912.0,0.562,0.5897872340425532,0.36085106382978727,0.6280851063829788
CRAFTSMAN.NS,7031.0,167728611328.0,197648482304.0,20.05,70.02988,5.5354924,33108199424.0,109.273,-9878487040.0,1.133,0.649,0.033770002,0.082609996,0.148,"Volumes jump at Craftsman Automation Ltd counter. Craftsman Automation Ltd India, an auto ancillary company, is in a sweet spot | Stock of the Day. Craftsman Automation - Hitachi Energy, Zydus Wellness among 6 stocks with White Marubozu Pattern on July 17",0,42986686464.0,0.14900000000000002,0.3768085106382979,0.12638297872340426,0.4408510638297872
CREDITACC.NS,1277.3,204097929216.0,392412430336.0,24.664,152.42244,2.8500664,201114304512.0,280.714,1386025792.0,314.238,-0.083,0.094390005,0.01889,0.006,CreditAccess Grameen shares slide as Q4 profit falls 88%; details here. CreditAccess Grameen Full Year 2025 Earnings: EPS Misses Expectations. CreditAccess Grameen Reports Mixed Q2 Results Amid Ongoing Balance Sheet Normalization,0,199728278720.0,0.227,0.3647872340425532,0.3193617021276596,0.1825531914893617
CROMPTON.NS,251.5,161944584192.0,160976879616.0,21.548000000000002,34.217686,4.7451935,1863800064.0,4.8260000000000005,4987987456.0,1.409,0.01,0.06106,0.13014,0.13,MF-backed 8 Nifty500 stocks crash up to 55% from their highs. Are you in or out?. Earnings Not Telling The Story For Crompton Greaves Consumer Electricals Limited (NSE:CROMPTON). Crompton Greaves shares rally 7% after Q4 results; key highlights here,0,-3124187392.0,0.313,0.553191489361702,0.39840425531914897,0.2348936170212766
CUMMINSIND.NS,4531.9,1256322760704.0,1223921106944.0,45.431,54.300262,15.912178,243500000.0,0.308,12748387328.0,3.156,0.264,0.19875,0.31142000000000003,0.402,"Cummins India Limited (NSE:CUMMINSIND) surges 8.9%; public companies who own 51% shares profited along with institutions. Cummins India shares touch 52-week high before losing steam; key highlights from Q2 FY26 results. Top stocks to buy today: Stock recommendations for June 26, 2025 - check list",0,-12504887328.0,0.821,0.16404255319148936,0.6051063829787234,0.8034042553191489
CYIENT.NS,1154.4,127422185472.0,118848765952.0,14.198,22.324503,2.2902446,4358000128.0,7.224,6533125120.0,3.142,-0.037,0.07833000000000001,0.10576,0.497,Cyient DLM - Positive Breakout: These 9 stocks cross above their 200 DMAs. Volumes jump at Cyient Ltd counter. Cyient Rises 4% on Anora Partnership for Chip Testing,0,-2175124992.0,0.29700000000000004,0.7902127659574468,0.5068085106382978,0.21148936170212765
DCMSHRIRAM.NS,1273.8,197604376576.0,197722357760.0,13.098,27.854801,2.7596338,21773099008.0,30.055,-3119875072.0,1.451,0.106,0.055850000000000004,0.10277000000000001,-0.256,"DCM Shriram stock rises up to 9% after company signs MoU with Bayer CropScience. These 5 stocks zoom up to 20% backed by over 1,000% jump in volume today. DCM Shriram shares surge 7% after MoU with Bayer CropScience for future-ready agriculture in India",0,24892974080.0,0.223,0.7414893617021276,0.2621276595744681,0.3097872340425532
DLF.NS,693.65,1717481766912.0,1639566934016.0,80.895,40.025967,3.9906914,17774200832.0,4.133,42799738880.0,1.6800000000000002,-0.168,0.47512000000000004,0.10293999000000001,0.326,"Nifty Realty index slips 3%; DLF, Prestige, Godrej Properties down 4%. DLF - Chris Wood’s India stocks: 8 counters see wild swings from -8% to 29% in 6 months. IndiGo, DLF & Indian Bank shares: MOFSL's Arpit Beriwal flags caution",0,-25025538048.0,0.59,0.354468085106383,0.4365957446808511,0.43361702127659574
DOMS.NS,2533.0,153764937728.0,153057476608.0,42.438,73.186935,13.985435,1614286976.0,13.64,-1182856704.0,2.4,0.241,0.10033,0.21075001000000002,,"DOMS Industries - Positive Breakout: These 11 stocks cross above their 200 DMAs. Top stocks to buy today: Stock recommendations for November 19, 2025 - check list. DOMS Industries share price jumps 12% to 11-week high after Q1 results. Should you buy?",0,2797143680.0,0.602,0.11638297872340425,0.4472340425531915,0.6340425531914895
DABUR.NS,501.75,889948995584.0,865270562816.0,37.075,49.191177,8.125769,13014299648.0,11.464,9734062080.0,1.834,0.054,0.14152999,0.16096000000000002,0.231,Dabur India Technical Momentum Shifts Amid Mixed Market Signals. Dabur India Ltd gains for third straight session. Dabur India among 6 F&O stocks that saw a sharp rise in futures open Interest,0,3280237568.0,0.588,0.2740425531914894,0.41553191489361707,0.4697872340425532
DALBHARAT.NS,1987.1,372777123840.0,386315976704.0,13.078,33.17916,2.1069205,70820003840.0,39.764,86250000.0,1.69,0.107,0.07853,0.06427000000000001,0.084,Market volatility observed. Sector performance mixed.,0,70733753840.0,0.227,0.7285106382978723,0.26404255319148934,0.34042553191489366
DATAPATTNS.NS,2603.5,145754259456.0,139124621312.0,46.01,62.419086,9.474094,58100000.0,0.378,-2590662400.0,8.233,2.378,0.25372,0.16169001,0.307,Market volatility observed. Sector performance mixed.,0,2648762400.0,0.702,0.17744680851063827,0.6568085106382979,0.8306382978723404
DEEPAKFERT.NS,1230.1,155404058624.0,197648334848.0,10.255,15.782653,2.383476,44401500160.0,62.046,-6963487744.0,1.439,0.094,0.09021000000000001,0.15364,-0.34800000000000003,"Deepak Fert, GSFC, RCF: Trading strategy for top fertiliser-related stocks. Deepak Fertilisers And Petrochemicals Corporation Limited's (NSE:DEEPAKFERT) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?. Deepak Fert, Petronet LNG regasification agreement",0,51364987904.0,0.477,0.8480851063829786,0.20872340425531916,0.43319148936170215
DEEPAKNTR.NS,1532.7,209146445824.0,217720537088.0,24.709,39.320164,3.7876241,12439000064.0,22.412,-8255275008.0,3.157,-0.064,0.06748000000000001,0.09961,0.055,"Are Deepak Nitrite Limited's (NSE:DEEPAKNTR) Mixed Financials Driving The Negative Sentiment?. Q4 Results Highlights: Bata India consolidated net profit declines 28%, board recommends dividend of ₹9 per share for FY25. Earnings Tell The Story For Deepak Nitrite Limited (NSE:DEEPAKNTR)",0,20694275072.0,0.244,0.4857446808510638,0.4103191489361702,0.1621276595744681
DELHIVERY.NS,410.7,307242958848.0,297353052160.0,259.781,225.65935,3.1929533,16415080448.0,17.226,4425997312.0,2.855,0.169,0.01467,0.014700000000000001,0.064,"Delhivery shares rally nearly 5% on launching ‘Delhivery International’ for small Indian businesses. Why Did Delhivery Shares Jump 5% Today? Here’s What You Need to Know. Engineers India - Delhivery and 5 other stocks flash bullish signals, indicating possible uptrend",0,11989083136.0,0.053,,,
DEVYANI.NS,134.48,165796659200.0,199815266304.0,34.478,2689.5999,10.529283,33433339904.0,170.712,1609501312.0,0.40700000000000003,0.126,-0.00638,-0.02553,-0.079,"5 stocks to avoid in current market; SRF, Devyani, 3 more may dip up to 15%. Devyani International among 5 stocks that closed above VWAP, signaling a bullish shift. Devyani, Sapphire Foods rise up to 5% as KFC and other popular food brands may arrive at railway stations...",0,31823838592.0,0.027000000000000003,,,
